158.0,211.0
161.0,203.0
161.0,208.0
162.0,212.0
163.0,206.0
164.0,205.0
164.0,212.0
166.0,207.0
166.0,206.0
167.0,206.0
168.0,206.0
168.0,209.0
169.0,214.0
170.0,208.0
170.0,210.0
171.0,208.0
171.0,206.0
172.0,207.0
173.0,205.0
173.0,198.0
175.0,208.0
175.0,206.0
175.0,205.0
176.0,216.0
176.0,219.0
177.0,208.0
177.0,147.0
177.0,88.0
178.0,209.0
178.0,212.0
178.0,201.0
178.0,53.0
179.0,63.0
179.0,208.0
179.0,212.0
179.0,209.0
179.0,164.0
179.0,202.0
179.0,47.0
180.0,219.0
180.0,133.0
180.0,83.0
180.0,208.0
180.0,128.0
181.0,200.0
181.0,211.0
181.0,207.0
181.0,39.0
181.0,175.0
182.0,120.0
182.0,200.0
182.0,81.0
182.0,178.0
182.0,199.0
182.0,119.0
182.0,156.0
183.0,58.0
183.0,131.0
183.0,45.0
183.0,158.0
183.0,205.0
183.0,159.0
183.0,156.0
183.0,155.0
183.0,106.0
183.0,202.0
183.0,211.0
184.0,129.0
184.0,168.0
184.0,198.0
184.0,76.0
184.0,67.0
184.0,74.0
184.0,179.0
184.0,127.0
184.0,196.0
184.0,104.0
184.0,167.0
184.0,75.0
184.0,125.0
185.0,118.0
185.0,46.0
185.0,159.0
185.0,102.0
185.0,169.0
185.0,92.0
185.0,173.0
185.0,57.0
185.0,117.0
185.0,208.0
185.0,212.0
185.0,167.0
185.0,200.0
185.0,122.0
185.0,136.0
185.0,130.0
185.0,152.0
185.0,204.0
186.0,119.0
186.0,73.0
186.0,158.0
186.0,46.0
186.0,202.0
186.0,84.0
186.0,76.0
186.0,150.0
186.0,146.0
186.0,67.0
186.0,130.0
186.0,80.0
186.0,59.0
186.0,53.0
186.0,56.0
186.0,99.0
186.0,114.0
186.0,122.0
186.0,166.0
186.0,204.0
187.0,163.0
187.0,126.0
187.0,81.0
187.0,122.0
187.0,136.0
187.0,169.0
187.0,94.0
187.0,120.0
187.0,184.0
187.0,109.0
187.0,183.0
187.0,123.0
187.0,209.0
187.0,176.0
187.0,131.0
187.0,111.0
187.0,73.0
187.0,79.0
187.0,127.0
187.0,173.0
187.0,78.0
187.0,108.0
187.0,57.0
187.0,114.0
187.0,105.0
187.0,86.0
188.0,54.0
188.0,149.0
188.0,110.0
188.0,58.0
188.0,180.0
188.0,207.0
188.0,179.0
188.0,127.0
188.0,106.0
188.0,112.0
188.0,204.0
188.0,125.0
188.0,82.0
188.0,139.0
188.0,96.0
188.0,150.0
188.0,158.0
188.0,151.0
188.0,209.0
188.0,74.0
188.0,205.0
188.0,210.0
188.0,121.0
188.0,69.0
188.0,167.0
188.0,97.0
188.0,154.0
188.0,91.0
188.0,102.0
188.0,161.0
189.0,79.0
189.0,158.0
189.0,64.0
189.0,115.0
189.0,142.0
189.0,102.0
189.0,60.0
189.0,85.0
189.0,53.0
189.0,172.0
189.0,144.0
189.0,123.0
189.0,108.0
189.0,103.0
189.0,134.0
189.0,59.0
189.0,164.0
189.0,78.0
189.0,89.0
189.0,88.0
189.0,96.0
189.0,99.0
189.0,136.0
189.0,202.0
189.0,67.0
189.0,205.0
189.0,161.0
189.0,129.0
189.0,112.0
190.0,153.0
190.0,167.0
190.0,166.0
190.0,131.0
190.0,137.0
190.0,198.0
190.0,85.0
190.0,148.0
190.0,179.0
190.0,175.0
190.0,58.0
190.0,108.0
190.0,202.0
190.0,169.0
190.0,196.0
190.0,57.0
190.0,95.0
190.0,71.0
190.0,173.0
190.0,93.0
190.0,69.0
190.0,86.0
190.0,158.0
190.0,210.0
190.0,126.0
191.0,120.0
191.0,167.0
191.0,92.0
191.0,57.0
191.0,105.0
191.0,75.0
191.0,73.0
191.0,174.0
191.0,155.0
191.0,114.0
191.0,93.0
191.0,56.0
191.0,67.0
191.0,110.0
191.0,143.0
191.0,60.0
191.0,68.0
191.0,65.0
191.0,112.0
191.0,160.0
191.0,141.0
191.0,96.0
191.0,107.0
191.0,72.0
192.0,67.0
192.0,55.0
192.0,72.0
192.0,150.0
192.0,77.0
192.0,100.0
192.0,142.0
192.0,175.0
192.0,120.0
192.0,176.0
192.0,164.0
192.0,119.0
192.0,159.0
192.0,147.0
192.0,127.0
192.0,89.0
192.0,60.0
192.0,160.0
192.0,114.0
192.0,96.0
192.0,148.0
192.0,95.0
192.0,130.0
193.0,147.0
193.0,62.0
193.0,205.0
193.0,91.0
193.0,184.0
193.0,100.0
193.0,134.0
193.0,88.0
193.0,89.0
193.0,164.0
193.0,86.0
193.0,78.0
193.0,161.0
194.0,105.0
194.0,59.0
194.0,211.0
194.0,49.0
194.0,208.0
194.0,202.0
194.0,54.0
194.0,165.0
194.0,68.0
194.0,161.0
194.0,131.0
194.0,94.0
194.0,92.0
194.0,93.0
194.0,96.0
195.0,206.0
195.0,157.0
195.0,116.0
195.0,158.0
195.0,166.0
195.0,61.0
195.0,84.0
195.0,117.0
195.0,159.0
196.0,120.0
196.0,95.0
196.0,210.0
196.0,98.0
196.0,60.0
196.0,133.0
196.0,62.0
196.0,119.0
197.0,60.0
197.0,86.0
197.0,59.0
197.0,69.0
197.0,78.0
197.0,118.0
197.0,68.0
197.0,70.0
197.0,63.0
197.0,210.0
198.0,70.0
198.0,204.0
198.0,60.0
198.0,59.0
198.0,208.0
198.0,62.0
199.0,70.0
199.0,101.0
199.0,58.0
199.0,103.0
199.0,66.0
199.0,154.0
199.0,62.0
199.0,155.0
199.0,167.0
199.0,196.0
199.0,206.0
199.0,54.0
200.0,56.0
200.0,68.0
200.0,216.0
200.0,209.0
200.0,141.0
201.0,208.0
201.0,80.0
201.0,134.0
201.0,211.0
201.0,200.0
201.0,205.0
202.0,54.0
202.0,87.0
202.0,66.0
203.0,49.0
203.0,53.0
203.0,212.0
203.0,60.0
203.0,201.0
204.0,203.0
204.0,208.0
204.0,52.0
205.0,205.0
205.0,206.0
205.0,62.0
205.0,209.0
205.0,203.0
205.0,59.0
205.0,58.0
206.0,56.0
206.0,203.0
206.0,202.0
207.0,216.0
207.0,49.0
207.0,206.0
207.0,220.0
207.0,58.0
208.0,57.0
208.0,62.0
208.0,210.0
208.0,54.0
208.0,53.0
208.0,59.0
208.0,60.0
208.0,74.0
208.0,203.0
209.0,56.0
209.0,212.0
209.0,209.0
210.0,207.0
210.0,77.0
210.0,56.0
210.0,61.0
210.0,115.0
210.0,125.0
211.0,63.0
211.0,204.0
211.0,209.0
211.0,212.0
211.0,202.0
211.0,206.0
211.0,55.0
212.0,47.0
212.0,126.0
212.0,206.0
212.0,200.0
212.0,210.0
212.0,207.0
213.0,57.0
213.0,121.0
213.0,210.0
214.0,124.0
214.0,50.0
214.0,118.0
214.0,62.0
214.0,57.0
214.0,56.0
215.0,114.0
215.0,208.0
215.0,199.0
215.0,207.0
215.0,181.0
215.0,130.0
215.0,219.0
216.0,130.0
216.0,55.0
216.0,47.0
216.0,62.0
216.0,112.0
216.0,195.0
216.0,199.0
216.0,59.0
216.0,56.0
216.0,119.0
217.0,58.0
217.0,63.0
217.0,121.0
217.0,218.0
217.0,106.0
218.0,209.0
218.0,60.0
218.0,207.0
218.0,58.0
218.0,174.0
218.0,171.0
218.0,55.0
218.0,206.0
218.0,113.0
219.0,160.0
219.0,115.0
219.0,124.0
219.0,183.0
219.0,164.0
219.0,55.0
219.0,137.0
219.0,211.0
219.0,130.0
219.0,208.0
220.0,204.0
220.0,112.0
220.0,67.0
220.0,57.0
220.0,201.0
220.0,211.0
220.0,162.0
220.0,121.0
220.0,128.0
221.0,129.0
221.0,127.0
221.0,122.0
221.0,210.0
221.0,136.0
221.0,211.0
221.0,181.0
221.0,207.0
221.0,169.0
221.0,62.0
221.0,209.0
222.0,159.0
222.0,118.0
222.0,62.0
222.0,174.0
222.0,212.0
222.0,207.0
222.0,64.0
222.0,56.0
222.0,211.0
222.0,124.0
222.0,128.0
222.0,50.0
222.0,114.0
223.0,210.0
223.0,63.0
223.0,57.0
223.0,59.0
223.0,123.0
223.0,124.0
223.0,213.0
223.0,119.0
223.0,172.0
223.0,211.0
224.0,177.0
224.0,167.0
224.0,127.0
224.0,136.0
224.0,183.0
224.0,175.0
224.0,130.0
224.0,110.0
224.0,58.0
224.0,113.0
224.0,206.0
224.0,119.0
224.0,106.0
224.0,169.0
225.0,53.0
225.0,210.0
225.0,205.0
225.0,115.0
225.0,181.0
225.0,55.0
225.0,110.0
225.0,111.0
225.0,160.0
225.0,64.0
225.0,125.0
225.0,54.0
225.0,118.0
225.0,62.0
226.0,159.0
226.0,176.0
226.0,135.0
226.0,123.0
226.0,136.0
226.0,129.0
226.0,169.0
226.0,208.0
226.0,161.0
226.0,57.0
227.0,179.0
227.0,208.0
227.0,115.0
227.0,110.0
227.0,210.0
227.0,55.0
227.0,183.0
227.0,58.0
227.0,122.0
228.0,116.0
228.0,130.0
228.0,176.0
228.0,198.0
228.0,59.0
228.0,124.0
228.0,122.0
228.0,213.0
228.0,127.0
228.0,165.0
228.0,55.0
228.0,177.0
228.0,51.0
228.0,208.0
229.0,212.0
229.0,203.0
