230.3781624,141.2704059
281.2643181,127.4195649
157.5305665,158.8902524
107.3540573,175.9582598
148.1186405,161.8091485
248.774658,38.54228597
84.61791722,92.92049451
150.1594268,204.9133903
145.5003912,147.4057852
246.4010676,43.35486271
223.2289303,160.0177277
198.58,23.48626724
223.1405697,145.4227333
141.6597701,152.9918087
158.7913295,28.93048262
84.82443856,105.5695209
166.5073789,162.6797168
219.5676483,203.0077884
92.59295384,83.24325405
89.16020907,98.61772639
161.370897,219.7580307
99.68473499,160.3845854
160.7665696,19.16335448
88.24512929,146.7474196
145.8693633,166.281074
149.1942447,153.839789
86.84768343,88.15714756
176.8283031,27.72590166
85.11358112,109.6524377
187.6511117,19.74806993
172.6546273,18.1999315
137.8512346,30.3140044
85.24357999,87.66163361
156.1747343,203.4767967
179.9190799,68.95695057
197.6777148,75.28152225
261.6363106,54.39125877
151.429254,165.1450573
110.8110437,51.68019113
267.8678513,178.0065999
102.8996664,179.8459216
109.6050181,177.3186035
159.5561712,137.0091391
264.9839294,53.49538092
100.7971989,158.8521773
188.6449342,77.36309859
286.2657875,78.51899718
152.7152275,75.30784423
240.5455697,200.2021296
109.5168835,50.44679128
159.2685281,205.8895996
156.7822355,206.5247401
218.3204068,80.22327167
152.1669422,141.4638549
101.2888663,167.7529819
144.9734076,76.7828167
97.13284717,151.6152683
94.76056027,143.9586043
149.3003901,144.859787
101.370183,56.95954841
147.8933971,203.2905739
146.0435246,206.7796284
272.7858038,166.935964
281.8761979,100.5869267
142.7900739,209.2160066
133.4114245,30.07944161
157.5900138,31.86191425
102.9079295,189.1498743
181.1825484,27.38155071
229.4291977,28.45440061
214.260846,153.0112565
141.2528824,142.5860582
136.6979892,197.663043
99.9096108,151.8439272
213.1318723,143.7617495
216.9597253,145.515555
212.0696373,206.5642893
166.6106149,80.18367781
143.3857501,93.41944584
225.8437441,136.0784554
230.1207467,83.86242503
196.0096882,213.1576693
148.0637301,131.9588651
144.0676953,201.846938
188.9865473,73.76842957
108.9483494,176.7489877
225.2508272,155.1359507
164.5831881,72.7146221
283.5255012,150.6529152
156.4638794,215.2720171
158.3746564,157.9943195
188.8411682,64.92753761
174.0040223,77.52082594
154.6975631,20.0011876
255.976904,193.2702329
131.5651055,199.4724635
155.3728421,73.33313817
155.0700588,134.6528653
167.1986316,144.43647
220.1737825,134.450716
165.9875798,62.99268731
288.5614372,106.4592174
136.7496006,196.6818686
200.6489744,27.96153401
275.5388152,170.1063953
190.8503161,215.5896574
162.5539578,67.27162889
283.7267284,154.177116
170.8576747,63.66925552
237.8403188,198.4452019
223.6557465,80.80234167
282.3288107,102.1601038
90.32631364,48.43120893
208.8857244,86.65296666
164.9932329,149.2485924
180.4941864,61.62118387
152.5971872,144.9349901
195.4535272,77.7248513
147.5700682,149.0067473
165.3897673,156.8473814
88.12588967,128.0689002
230.8071154,92.93617174
164.8980666,23.9490306
238.4984135,32.32269865
151.9101475,85.67423725
143.9621722,145.4540169
91.47724437,134.9960579
101.247772,171.853725
93.50763222,67.92693882
180.5434423,209.9495637
123.7570557,40.23000569
279.2919483,155.8500981
228.7411516,143.219814
135.1446186,205.4094921
148.2743353,204.7161233
219.7189116,74.25481864
97.63427137,57.61656891
185.5013565,74.10730994
248.354161,194.6201384
272.9439908,74.06198693
216.3264512,151.9333119
194.4544926,69.90349376
235.1777068,37.82636693
100.4417587,162.790701
110.5917557,183.9871043
165.2830079,74.19609506
109.0575382,63.4935793
131.6255932,37.25282635
90.97315225,124.4813577
143.105356,198.7484131
199.4854062,74.90688907
163.8270546,75.92081664
222.2199808,164.0713909
89.4185867,70.56155432
91.36413007,76.16359531
220.6794036,173.0108404
285.9336432,151.9306181
209.4137434,209.073069
171.4183239,69.45894763
219.7064095,134.2957081
203.1456007,84.02380549
207.8964828,207.6885896
120.0325745,198.2037526
184.5266895,69.03685532
158.9930218,160.2891274
229.2167876,137.6541818
227.8274824,87.74175272
129.4542254,44.3835283
163.5016532,215.2351356
135.6017411,88.66650508
228.8765661,136.5820772
152.3902365,140.8874055
138.2777291,204.4751758
144.748773,96.17792174
98.04263267,71.15883463
280.8222449,144.8242589
165.0448077,159.575316
150.9899349,89.26560896
244.220294,41.32744074
162.4493564,80.68724145
235.6273997,102.8022749
142.5112195,152.0243296
143.0430575,95.50034229
216.1203585,147.2594598
155.9031665,158.4026928
262.193023,188.5621003
218.5162022,97.35378639
210.5508977,79.71777557
160.9620916,67.84876795
214.860012,26.44799274
153.8199444,204.6470621
162.4617461,90.88984402
287.0345082,94.65417394
146.2281489,143.7866836
215.6947982,72.4344975
116.1211334,182.7361825
141.0645351,208.0031444
169.494568,77.64323038
137.4709682,200.3841577
142.7875112,199.3389691
162.4445908,31.23200816
228.9737017,97.52726365
151.713902,83.50418371
207.3835045,167.4309071
266.6063274,51.90066546
190.8711069,72.2134964
291.1987233,120.5907692
130.2505643,194.5625881
147.1219281,80.88647149
229.3253068,91.23256191
280.6351838,123.6247684
95.89730915,134.1053615
246.3531659,44.47664839
192.2040044,28.39772273
119.5008048,197.5077097
90.89883559,136.6335483
258.3760279,57.92794702
289.8518453,148.3261014
285.3379269,138.0409994
97.28001859,83.33852914
168.278466,77.55096923
218.4503468,165.7232568
200.7597841,214.8428032
224.6796288,91.77238998
153.4737184,201.2656552
226.2142474,91.72922503
192.8894591,68.51713056
146.6764647,204.641537
208.6035744,77.25652115
228.8215393,202.4316692
84.25965957,108.7616941
269.7233394,89.48977931
276.5292908,69.11702198
164.0322089,141.0788516
202.6760377,208.1137055
175.8878901,68.29911058
158.5137278,157.38383
196.1478569,23.17502185
221.9433057,78.31632769
95.70924536,145.885458
137.6972425,200.1609538
104.5744868,63.65696461
